TotalCores,MatrixSize,SingleCore,Time
14,900,5,76550.66666666667
14,900,6,76552.2
14,900,7,76592.2
14,900,8,76579.0
14,900,9,76576.0
14,900,10,76580.6
14,900,11,76578.26666666666
14,900,12,76572.66666666667
14,900,13,76576.06666666667
14,1000,0,102852.66666666667
14,1000,1,102862.16666666667
14,1000,2,102861.16666666667
14,1000,3,102853.86666666667
14,1000,4,102816.8
14,1000,5,102813.53333333334
14,1000,6,102827.23333333334
14,1000,7,102862.63333333333
14,1000,8,102865.63333333333
14,1000,9,102854.0
14,1000,10,102845.76666666666
14,1000,11,102860.46666666666
14,1000,12,102842.5
14,1000,13,102849.6
15,100,0,172.63333333333333
15,100,1,170.7
15,100,2,170.5
15,100,3,170.53333333333333
15,100,4,170.33333333333334
15,100,5,171.33333333333334
15,100,6,170.13333333333333
15,100,7,171.53333333333333
